Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,seats,selling_price,age,car_name,km_driven
BMW,3 Series,2017,premium unleaded (recommended),248,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,33,23,3916,5,42950,7,BMW 3 Series,77065
BMW,3 Series,2017,diesel,180,4,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,Sedan,42,32,3916,5,40250,7,BMW 3 Series,70945
BMW,3 Series,2017,premium unleaded (recommended),320,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,21,3916,5,49900,7,BMW 3 Series,64840
BMW,3 Series,2017,premium unleaded (recommended),320,6,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Midsize,Sedan,32,21,3916,5,47900,7,BMW 3 Series,51078
BMW,3 Series,2017,diesel,180,4,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Midsize,Wagon,40,30,3916,5,44450,7,BMW 3 Series,23390
Mercedes-Benz,300-Class,1991,regular unleaded,177,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,19,15,617,5,2232,33,Mercedes-Benz 300-Class,25930
Mercedes-Benz,300-Class,1991,regular unleaded,177,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Wagon,20,15,617,5,2000,33,Mercedes-Benz 300-Class,64179
Mercedes-Benz,300-Class,1991,regular unleaded,158,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,22,17,617,5,2000,33,Mercedes-Benz 300-Class,69791
Mercedes-Benz,300-Class,1991,regular unleaded,177,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,20,15,617,5,2105,33,Mercedes-Benz 300-Class,39082
Mercedes-Benz,300-Class,1991,regular unleaded,177,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,18,15,617,5,2199,33,Mercedes-Benz 300-Class,74370
Mercedes-Benz,300-Class,1991,regular unleaded,177,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,22,16,617,5,2000,33,Mercedes-Benz 300-Class,84845
Mercedes-Benz,300-Class,1991,regular unleaded,177,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,19,15,617,5,2124,33,Mercedes-Benz 300-Class,37349
Mercedes-Benz,300-Class,1991,regular unleaded,228,6,MANUAL,rear wheel drive,2,"Luxury,Performance",Compact,Convertible,21,14,617,5,3552,33,Mercedes-Benz 300-Class,73312
Mercedes-Benz,300-Class,1991,regular unleaded,217,6,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,22,15,617,5,2179,33,Mercedes-Benz 300-Class,72769
Mercedes-Benz,300-Class,1991,diesel,121,5,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,Sedan,30,23,617,5,2000,33,Mercedes-Benz 300-Class,59241
Mercedes-Benz,300-Class,1992,diesel,121,5,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,Sedan,29,23,617,5,2000,32,Mercedes-Benz 300-Class,77180
Mercedes-Benz,300-Class,1992,regular unleaded,228,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,17,14,617,5,2377,32,Mercedes-Benz 300-Class,84842
Mercedes-Benz,300-Class,1992,regular unleaded,228,6,MANUAL,rear wheel drive,2,"Luxury,Performance",Compact,Convertible,21,15,617,5,3814,32,Mercedes-Benz 300-Class,59957
Mercedes-Benz,300-Class,1992,regular unleaded,177,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,19,15,617,5,2207,32,Mercedes-Benz 300-Class,31542
Mercedes-Benz,300-Class,1992,regular unleaded,177,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Wagon,20,15,617,5,2000,32,Mercedes-Benz 300-Class,59259
Mercedes-Benz,300-Class,1992,regular unleaded,217,6,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,21,15,617,5,2248,32,Mercedes-Benz 300-Class,45334
Mercedes-Benz,300-Class,1992,regular unleaded,177,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,22,16,617,5,2065,32,Mercedes-Benz 300-Class,57023
Mercedes-Benz,300-Class,1992,diesel,148,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,Sedan,22,18,617,5,2547,32,Mercedes-Benz 300-Class,40673
Mercedes-Benz,300-Class,1992,regular unleaded,177,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,18,15,617,5,2282,32,Mercedes-Benz 300-Class,76887
Mercedes-Benz,300-Class,1992,regular unleaded,158,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,23,18,617,5,2000,32,Mercedes-Benz 300-Class,47159
Mercedes-Benz,300-Class,1993,regular unleaded,177,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,19,15,617,5,2544,31,Mercedes-Benz 300-Class,58357
Mercedes-Benz,300-Class,1993,regular unleaded,217,6,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,22,17,617,5,2397,31,Mercedes-Benz 300-Class,51733
Mercedes-Benz,300-Class,1993,diesel,121,5,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,Sedan,30,23,617,5,2000,31,Mercedes-Benz 300-Class,59060
Mercedes-Benz,300-Class,1993,regular unleaded,228,6,MANUAL,rear wheel drive,2,"Luxury,Performance",Compact,Convertible,21,14,617,5,4174,31,Mercedes-Benz 300-Class,78723
Mercedes-Benz,300-Class,1993,regular unleaded,217,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,22,17,617,5,2187,31,Mercedes-Benz 300-Class,63757
Mercedes-Benz,300-Class,1993,diesel,148,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,Sedan,22,18,617,5,2729,31,Mercedes-Benz 300-Class,80992
Mercedes-Benz,300-Class,1993,regular unleaded,177,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,19,15,617,5,2433,31,Mercedes-Benz 300-Class,55377
Mercedes-Benz,300-Class,1993,regular unleaded,194,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,23,17,617,5,2247,31,Mercedes-Benz 300-Class,54050
Mercedes-Benz,300-Class,1993,regular unleaded,228,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,18,14,617,5,2540,31,Mercedes-Benz 300-Class,39525
Mitsubishi,3000GT,1997,regular unleaded,218,6,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23,17,436,5,3941,27,Mitsubishi 3000GT,53542
Mitsubishi,3000GT,1997,regular unleaded,161,6,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,22,17,436,5,3295,27,Mitsubishi 3000GT,71215
Mitsubishi,3000GT,1997,regular unleaded,320,6,MANUAL,all wheel drive,2,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,22,16,436,5,6008,27,Mitsubishi 3000GT,66621
Mitsubishi,3000GT,1998,regular unleaded,320,6,MANUAL,all wheel drive,2,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,22,16,436,5,6710,26,Mitsubishi 3000GT,65073
Mitsubishi,3000GT,1998,regular unleaded,161,6,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,22,17,436,5,3701,26,Mitsubishi 3000GT,81512
Mitsubishi,3000GT,1998,regular unleaded,218,6,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23,17,436,5,4671,26,Mitsubishi 3000GT,67078
Mitsubishi,3000GT,1999,regular unleaded,218,6,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23,17,436,5,5306,25,Mitsubishi 3000GT,31213
Mitsubishi,3000GT,1999,regular unleaded,320,6,MANUAL,all wheel drive,2,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,22,16,436,5,7600,25,Mitsubishi 3000GT,35462
Mitsubishi,3000GT,1999,regular unleaded,161,6,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,22,17,436,5,4090,25,Mitsubishi 3000GT,77578
Chrysler,300,2015,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,,Large,Sedan,27,18,1013,5,37570,9,Chrysler 300,55979
Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,,Large,Sedan,31,19,1013,5,31695,9,Chrysler 300,43308
Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,,Large,Sedan,31,19,1013,5,38070,9,Chrysler 300,49853
Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,,Large,Sedan,27,18,1013,5,44895,9,Chrysler 300,59203
Chrysler,300,2015,regular unleaded,300,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,31,19,1013,5,35070,9,Chrysler 300,62051
Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,31,19,1013,5,42395,9,Chrysler 300,78461
Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,,Large,Sedan,27,18,1013,5,34195,9,Chrysler 300,83224
Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,,Large,Sedan,27,18,1013,5,40570,9,Chrysler 300,26852
Chrysler,300,2016,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,,Large,Sedan,27,18,1013,5,38095,8,Chrysler 300,54493
Chrysler,300,2016,regular unleaded,300,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,31,19,1013,5,35595,8,Chrysler 300,20766
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,,Large,Sedan,27,18,1013,5,45190,8,Chrysler 300,80493
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,,Large,Sedan,31,19,1013,5,32260,8,Chrysler 300,58598
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,,Large,Sedan,27,18,1013,5,37755,8,Chrysler 300,61862
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,,Large,Sedan,27,18,1013,5,41055,8,Chrysler 300,66542
Chrysler,300,2016,regular unleaded,300,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,31,19,1013,5,36090,8,Chrysler 300,51550
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,31,19,1013,5,42690,8,Chrysler 300,74455
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,,Large,Sedan,31,19,1013,5,38555,8,Chrysler 300,63286
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,,Large,Sedan,31,19,1013,5,35255,8,Chrysler 300,80469
Chrysler,300,2016,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,,Large,Sedan,27,18,1013,5,38590,8,Chrysler 300,24201
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,,Large,Sedan,27,18,1013,5,34760,8,Chrysler 300,69506
Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,,Large,Sedan,27,18,1013,5,41135,7,Chrysler 300,31682
Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,,Large,Sedan,27,18,1013,5,45270,7,Chrysler 300,54225
Chrysler,300,2017,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,,Large,Sedan,27,18,1013,5,38670,7,Chrysler 300,72563
Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,30,19,1013,5,38635,7,Chrysler 300,30999
Chrysler,300,2017,regular unleaded,300,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,30,19,1013,5,36170,7,Chrysler 300,44255
Chrysler,300,2017,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,,Large,Sedan,27,18,1013,5,38175,7,Chrysler 300,41444
Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,,Large,Sedan,30,19,1013,5,32340,7,Chrysler 300,69846
Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,30,19,1013,5,42770,7,Chrysler 300,68917
Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,,Large,Sedan,27,18,1013,5,34840,7,Chrysler 300,67677
Chrysler,300,2017,regular unleaded,300,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,30,19,1013,5,35675,7,Chrysler 300,28441
Chrysler,300M,2002,premium unleaded (required),250,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,24,16,1013,5,32065,22,Chrysler 300M,77516
Chrysler,300M,2002,premium unleaded (required),250,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,24,16,1013,5,28540,22,Chrysler 300M,61238
Chrysler,300M,2003,premium unleaded (required),255,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,25,16,1013,5,32315,21,Chrysler 300M,71569
Chrysler,300M,2003,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,25,16,1013,5,28885,21,Chrysler 300M,79141
Chrysler,300M,2004,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,25,16,1013,5,29185,20,Chrysler 300M,67739
Chrysler,300M,2004,premium unleaded (required),255,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,25,16,1013,5,32615,20,Chrysler 300M,58847
Nissan,300ZX,1994,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,22,16,2009,5,2847,30,Nissan 300ZX,63827
Nissan,300ZX,1994,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,16,2009,5,2488,30,Nissan 300ZX,30821
Nissan,300ZX,1994,regular unleaded,300,6,MANUAL,rear wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,22,16,2009,5,2683,30,Nissan 300ZX,43707
Nissan,300ZX,1994,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,16,2009,5,2553,30,Nissan 300ZX,41300
Nissan,300ZX,1995,regular unleaded,300,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,16,2009,5,3049,29,Nissan 300ZX,61752
Nissan,300ZX,1995,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,17,2009,5,2774,29,Nissan 300ZX,71810
Nissan,300ZX,1995,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,17,2009,5,2702,29,Nissan 300ZX,38901
Nissan,300ZX,1995,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,22,17,2009,5,3101,29,Nissan 300ZX,24206
Nissan,300ZX,1996,regular unleaded,300,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,16,2009,5,3510,28,Nissan 300ZX,46966
Nissan,300ZX,1996,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,17,2009,5,3107,28,Nissan 300ZX,37474
Nissan,300ZX,1996,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,22,17,2009,5,3624,28,Nissan 300ZX,82952
Nissan,300ZX,1996,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,17,2009,5,3185,28,Nissan 300ZX,41423
Mazda,323,1992,regular unleaded,82,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,25,586,5,2000,32,Mazda 323,61949
Mazda,323,1992,regular unleaded,82,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,25,586,5,2000,32,Mazda 323,72686
Mazda,323,1993,regular unleaded,82,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,25,586,5,2000,31,Mazda 323,36969
Mazda,323,1993,regular unleaded,82,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,32,24,586,5,2000,31,Mazda 323,54795
Mazda,323,1994,regular unleaded,82,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,25,586,5,2000,30,Mazda 323,36862
Mercedes-Benz,350-Class,1990,diesel,134,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,Sedan,23,19,617,5,2144,34,Mercedes-Benz 350-Class,51178
Mercedes-Benz,350-Class,1990,diesel,134,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,Sedan,23,19,617,5,2098,34,Mercedes-Benz 350-Class,25038
Mercedes-Benz,350-Class,1991,diesel,134,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,Sedan,23,19,617,5,2178,33,Mercedes-Benz 350-Class,80823
Mercedes-Benz,350-Class,1991,diesel,134,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,Sedan,23,19,617,5,2311,33,Mercedes-Benz 350-Class,76706
Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,5,36550,17,Nissan 350Z,26519
Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,5,41250,17,Nissan 350Z,37578
Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24,17,2009,5,30600,17,Nissan 350Z,36875
Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24,17,2009,5,37100,17,Nissan 350Z,21017
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,5,27900,17,Nissan 350Z,57013
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,5,32700,17,Nissan 350Z,21167
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,5,40250,17,Nissan 350Z,79291
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,5,35550,17,Nissan 350Z,65967
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,5,36100,17,Nissan 350Z,47993
Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24,17,2009,5,33200,17,Nissan 350Z,54650
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,5,37900,17,Nissan 350Z,72736
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,5,29600,17,Nissan 350Z,49821
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,25,18,2009,5,38070,17,Nissan 350Z,74293
Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,5,38900,17,Nissan 350Z,68593
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24,17,2009,5,33840,16,Nissan 350Z,56977
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,5,38630,16,Nissan 350Z,60079
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,5,39630,16,Nissan 350Z,27113
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24,17,2009,5,37740,16,Nissan 350Z,67105
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,5,41980,16,Nissan 350Z,84288
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,5,36280,16,Nissan 350Z,24812
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,5,36740,16,Nissan 350Z,63879
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,5,40980,16,Nissan 350Z,72474
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,25,18,2009,5,38680,16,Nissan 350Z,65398
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,5,28510,16,Nissan 350Z,51998
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,5,30210,16,Nissan 350Z,33592
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24,17,2009,5,31210,16,Nissan 350Z,72836
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,5,33340,16,Nissan 350Z,33003
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,5,37280,16,Nissan 350Z,29755
Nissan,350Z,2009,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,5,41570,15,Nissan 350Z,25336
Nissan,350Z,2009,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,5,36870,15,Nissan 350Z,81678
Nissan,350Z,2009,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,5,42570,15,Nissan 350Z,81832
Nissan,350Z,2009,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,5,37870,15,Nissan 350Z,46089
Nissan,350Z,2009,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,5,39220,15,Nissan 350Z,41615
Nissan,350Z,2009,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,5,40220,15,Nissan 350Z,84409
Ferrari,360,2002,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15,10,2774,5,160829,22,Ferrari 360,33707
Ferrari,360,2002,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15,10,2774,5,140615,22,Ferrari 360,82160
Ferrari,360,2002,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15,10,2774,5,150694,22,Ferrari 360,28983
Ferrari,360,2002,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15,10,2774,5,170829,22,Ferrari 360,52678
Ferrari,360,2003,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15,10,2774,5,165986,21,Ferrari 360,60038
Ferrari,360,2003,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15,10,2774,5,154090,21,Ferrari 360,69795
Ferrari,360,2003,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15,10,2774,5,143860,21,Ferrari 360,61816
Ferrari,360,2003,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15,10,2774,5,176287,21,Ferrari 360,69598
Ferrari,360,2004,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15,10,2774,5,157767,20,Ferrari 360,66096
Ferrari,360,2004,premium unleaded (required),425,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,15,10,2774,5,187124,20,Ferrari 360,26496
Ferrari,360,2004,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15,10,2774,5,147332,20,Ferrari 360,59284
Ferrari,360,2004,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15,10,2774,5,169900,20,Ferrari 360,26335
Ferrari,360,2004,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15,10,2774,5,180408,20,Ferrari 360,25151
Nissan,370Z,2015,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,5,46790,9,Nissan 370Z,25412
Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,5,48100,9,Nissan 370Z,67546
